,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,Interval,Label MA
156,2019-04-07 12:00:00.000,2019-04-07 13:00:00.000,2019-04-07 12:00:00.000,2019-04-07 12:59:59.367,5120.4,5733.35,4979.0,5148.42,2207.958003155,4766,0,3.515151515151515
157,2019-04-07 13:00:00.000,2019-04-07 14:00:00.000,2019-04-07 13:00:03.316,2019-04-07 13:59:59.596,5148.91,5736.16,5096.27580881,5157.21,2519.274867923,5652,0,3.5
158,2019-04-07 14:00:00.000,2019-04-07 15:00:00.000,2019-04-07 14:00:00.000,2019-04-07 14:59:59.868,5199.93740387,5744.46,5094.1258100000005,5135.32,2432.895935157,6495,0,3.5454545454545454
159,2019-04-07 15:00:00.000,2019-04-07 16:00:00.000,2019-04-07 15:00:00.635,2019-04-07 15:59:59.000,5135.32,5735.98,5090.32001,5147.0,2356.563041201,7037,0,3.52
160,2019-04-07 16:00:00.000,2019-04-07 17:00:00.000,2019-04-07 16:00:00.263,2019-04-07 16:59:59.000,5120.1,5713.03,4699.910701696668,5157.0,4770.781317848,11933,0,3.5555555555555554
161,2019-04-07 17:00:00.000,2019-04-07 18:00:00.000,2019-04-07 17:00:01.550,2019-04-07 17:59:59.000,5117.3,5723.66,5057.14726359,5257.82269128,2669.628879055,6692,0,3.586206896551724
162,2019-04-07 18:00:00.000,2019-04-07 19:00:00.000,2019-04-07 18:00:03.000,2019-04-07 18:59:59.659,5187.7,5724.13,4840.03678427956,5128.5,2280.998900568,6420,0,3.593220338983051
163,2019-04-07 19:00:00.000,2019-04-07 20:00:00.000,2019-04-07 19:00:01.861,2019-04-07 19:59:59.636,5129.72,5749.59,4587.997797761057,5125.1,2950.228468489,8150,0,3.625
164,2019-04-07 20:00:00.000,2019-04-07 21:00:00.000,2019-04-07 20:00:00.058,2019-04-07 20:59:59.780,5135.8,5762.95,5059.0,5144.14,3794.007414158,11679,0,3.6323529411764706
165,2019-04-07 21:00:00.000,2019-04-07 22:00:00.000,2019-04-07 21:00:02.000,2019-04-07 21:59:59.380,5147.06543385,5751.55,4587.997797761057,5164.99,2801.626852428,7836,0,3.6231884057971016
166,2019-04-07 22:00:00.000,2019-04-07 23:00:00.000,2019-04-07 22:00:00.130,2019-04-07 22:59:59.890,5164.99,5990.1594,4587.997797761057,5186.25,11372.92034984,19985,0,3.6447368421052633
167,2019-04-07 23:00:00.000,2019-04-08 00:00:00.000,2019-04-07 23:00:00.000,2019-04-07 23:59:57.774,5231.0,5803.25,5117.33903277,5194.79,6284.166048168,11753,0,3.628205128205128
168,2019-04-08 00:00:00.000,2019-04-08 01:00:00.000,2019-04-08 00:00:00.000,2019-04-08 00:59:59.959,5238.9,5849.61,5092.84107078,5173.36,6332.825612773,13196,0,3.6202531645569622
169,2019-04-08 01:00:00.000,2019-04-08 02:00:00.000,2019-04-08 01:00:00.768,2019-04-08 01:59:59.717,5259.6,5910.17,5059.00000003,5266.11,7465.036257073,15295,0,3.6202531645569622
170,2019-04-08 02:00:00.000,2019-04-08 03:00:00.000,2019-04-08 02:00:00.000,2019-04-08 02:59:56.350,5298.0,5928.98,5094.89432181,5288.99,6933.762901925999,13787,0,3.6125
171,2019-04-08 03:00:00.000,2019-04-08 04:00:00.000,2019-04-08 03:00:02.000,2019-04-08 03:59:59.380,5095.17865563,5857.11,5050.0,5250.0,3402.1274271690004,9604,0,3.628205128205128
172,2019-04-08 04:00:00.000,2019-04-08 05:00:00.000,2019-04-08 04:00:00.000,2019-04-08 04:59:59.136,5252.12,5869.76,5116.3168743999995,5306.0,2779.800756018,8145,0,3.6447368421052633
173,2019-04-08 05:00:00.000,2019-04-08 06:00:00.000,2019-04-08 05:00:00.000,2019-04-08 05:59:59.560,5332.9,5881.46,5132.00823751,5292.71,2801.2845088259996,7608,0,3.6266666666666665
174,2019-04-08 06:00:00.000,2019-04-08 07:00:00.000,2019-04-08 06:00:02.711,2019-04-08 06:59:58.640,5292.75,5855.7,5131.55642472,5271.001,2403.90469876,6579,0,3.6202531645569622
175,2019-04-08 07:00:00.000,2019-04-08 08:00:00.000,2019-04-08 07:00:01.000,2019-04-08 07:59:58.000,5272.68,5839.47,5101.1,5241.87108747,4781.281364259,8894,0,3.632911392405063
176,2019-04-08 08:00:00.000,2019-04-08 09:00:00.000,2019-04-08 08:00:01.904,2019-04-08 08:59:59.062,5254.32,5821.68,5075.123937300001,5234.3,4132.849191388,7793,0,3.6625
177,2019-04-08 09:00:00.000,2019-04-08 10:00:00.000,2019-04-08 09:00:02.000,2019-04-08 09:59:58.574,5216.98081972,6144.6578,4672.897196261682,5263.42,2664.879117168,5646,1,3.658536585365854
178,2019-04-08 10:00:00.000,2019-04-08 11:00:00.000,2019-04-08 10:00:00.000,2019-04-08 10:59:59.000,5279.90380451,5829.61,5150.0,5204.82738496,4889.3785352059995,7755,1,3.619047619047619
179,2019-04-08 11:00:00.000,2019-04-08 12:00:00.000,2019-04-08 11:00:00.000,2019-04-08 11:59:59.376,5197.11,6437.2609999999995,5081.74,5133.65,14693.000643431002,13707,1,3.6265060240963853
180,2019-04-08 12:00:00.000,2019-04-08 13:00:00.000,2019-04-08 12:00:00.000,2019-04-08 12:59:59.000,5131.55,5761.81,5090.0,5212.2,4282.311432828,11248,1,3.6091954022988504
181,2019-04-08 13:00:00.000,2019-04-08 14:00:00.000,2019-04-08 13:00:00.000,2019-04-08 13:59:57.140,5250.0,5781.16,4781.74713,5183.941,3007.062091739,7939,1,3.588888888888889
182,2019-04-08 14:00:00.000,2019-04-08 15:00:00.000,2019-04-08 14:00:00.000,2019-04-08 14:59:59.389,5208.1,5812.08,5080.0,5244.96,3476.010536243,9080,1,3.5425531914893615
183,2019-04-08 15:00:00.000,2019-04-08 16:00:00.000,2019-04-08 15:00:00.000,2019-04-08 15:59:59.000,5257.989186399999,5817.42,5087.0,5234.46,4473.942234322,10319,1,3.568421052631579
184,2019-04-08 16:00:00.000,2019-04-08 17:00:00.000,2019-04-08 16:00:00.000,2019-04-08 16:59:58.608,5234.46,5816.26,5068.09501,5215.01,4343.8378866190005,10975,1,3.5543478260869565
185,2019-04-08 17:00:00.000,2019-04-08 18:00:00.000,2019-04-08 17:00:02.391,2019-04-08 17:59:59.115,5214.45,5787.84,5000.0078,5201.0,3873.121127223,8873,1,3.5473684210526315
186,2019-04-08 18:00:00.000,2019-04-08 19:00:00.000,2019-04-08 18:00:00.745,2019-04-08 18:59:59.000,5202.98,5800.15,5086.99999,5202.60722126,3063.74693066,7267,1,3.5555555555555554
187,2019-04-08 19:00:00.000,2019-04-08 20:00:00.000,2019-04-08 19:00:00.000,2019-04-08 19:59:56.000,5248.02812779,5789.35,5080.59193,5229.8,3968.414470187,8836,1,3.52
188,2019-04-08 20:00:00.000,2019-04-08 21:00:00.000,2019-04-08 20:00:00.000,2019-04-08 20:59:59.591,5220.40910222,5839.85,5090.68394,5251.9,5358.572855771,11309,1,3.51
189,2019-04-08 21:00:00.000,2019-04-08 22:00:00.000,2019-04-08 21:00:01.000,2019-04-08 21:59:59.000,5248.78,5846.0,5129.10185,5340.03,3614.592291894,9670,1,3.5242718446601944
190,2019-04-08 22:00:00.000,2019-04-08 23:00:00.000,2019-04-08 22:00:00.000,2019-04-08 22:59:59.831,5340.03,5884.97,5127.90139117,5270.0,4181.2760418279995,10521,1,3.494949494949495
191,2019-04-08 23:00:00.000,2019-04-09 00:00:00.000,2019-04-08 23:00:00.000,2019-04-08 23:59:59.930,5299.9,5872.34,5117.62,5253.62,4333.93338717,9543,1,3.52
192,2019-04-09 00:00:00.000,2019-04-09 01:00:00.000,2019-04-09 00:00:00.000,2019-04-09 00:59:59.000,5299.06218195,5856.58,5020.0,5243.32,3785.368864799,8964,1,3.520408163265306
193,2019-04-09 01:00:00.000,2019-04-09 02:00:00.000,2019-04-09 01:00:00.000,2019-04-09 01:59:59.170,5243.32,5839.49,5117.18242,5259.08,4450.696445009,10134,1,3.515151515151515
194,2019-04-09 02:00:00.000,2019-04-09 03:00:00.000,2019-04-09 02:00:00.000,2019-04-09 02:59:59.450,5230.83,5853.29,5101.0,5255.9,2831.9915468990002,6745,1,3.510204081632653
195,2019-04-09 03:00:00.000,2019-04-09 04:00:00.000,2019-04-09 03:00:00.000,2019-04-09 03:59:59.000,5320.8,5843.12,5120.30001,5245.0,4566.423911026,10338,1,3.515151515151515
196,2019-04-09 04:00:00.000,2019-04-09 05:00:00.000,2019-04-09 04:00:00.000,2019-04-09 04:59:58.000,5245.0,5822.34,5117.0,5205.68,4050.985694568,9532,1,3.5
197,2019-04-09 05:00:00.000,2019-04-09 06:00:00.000,2019-04-09 05:00:00.000,2019-04-09 05:59:59.283,5245.0,5797.38,5052.294620000001,5226.71,5061.438126019,12807,1,3.510204081632653
198,2019-04-09 06:00:00.000,2019-04-09 07:00:00.000,2019-04-09 06:00:00.000,2019-04-09 06:59:59.821,5199.72,5802.97,5073.65001,5206.6,3439.9748078000002,6582,1,3.53125
199,2019-04-09 07:00:00.000,2019-04-09 08:00:00.000,2019-04-09 07:00:00.405,2019-04-09 07:59:59.000,5233.37,5807.99,5100.0,5250.58858061,3007.634693463,5757,1,3.515463917525773
200,2019-04-09 08:00:00.000,2019-04-09 09:00:00.000,2019-04-09 08:00:00.000,2019-04-09 08:59:58.000,5250.5,5806.51,5100.0,5227.69,4867.334621435,8512,1,3.5288461538461537
201,2019-04-09 09:00:00.000,2019-04-09 10:00:00.000,2019-04-09 09:00:00.000,2019-04-09 09:59:58.334,5290.18,5804.86,5089.9150899999995,5191.1,4545.185548397,7862,2,3.504854368932039
202,2019-04-09 10:00:00.000,2019-04-09 11:00:00.000,2019-04-09 10:00:00.000,2019-04-09 10:59:58.000,5220.0,5773.02,5050.0,5766.74,4919.910044712,9452,2,3.54
203,2019-04-09 11:00:00.000,2019-04-09 12:00:00.000,2019-04-09 11:00:00.959,2019-04-09 11:59:58.971,5198.1,5784.23,5086.0,5211.47,4244.125512577,7115,2,3.5096153846153846
204,2019-04-09 12:00:00.000,2019-04-09 13:00:00.000,2019-04-09 12:00:00.000,2019-04-09 12:59:59.000,5210.93,5786.19,5020.0,5170.56209671,2926.032698618,6801,2,3.5288461538461537
205,2019-04-09 13:00:00.000,2019-04-09 14:00:00.000,2019-04-09 13:00:01.000,2019-04-09 13:59:58.489,5216.7735838,5810.57,5050.0,5209.41,4031.7581165429997,7842,2,3.519230769230769
206,2019-04-09 14:00:00.000,2019-04-09 15:00:00.000,2019-04-09 14:00:01.659,2019-04-09 14:59:59.551,5210.27,6120.1238,5064.4366,5215.91,5256.803187842,7425,2,3.5
207,2019-04-09 15:00:00.000,2019-04-09 16:00:00.000,2019-04-09 15:00:02.000,2019-04-09 15:59:59.895,5222.9,6120.1238,5070.0,5211.22,3400.24654596,6500,2,3.485148514851485
208,2019-04-09 16:00:00.000,2019-04-09 17:00:00.000,2019-04-09 16:00:00.102,2019-04-09 16:59:58.000,5208.1,5804.21,5052.0,5470.0,3540.511161136,7321,2,3.5047619047619047
209,2019-04-09 17:00:00.000,2019-04-09 18:00:00.000,2019-04-09 17:00:01.000,2019-04-09 17:59:57.309,5470.0,5803.93,5096.0,5210.01,2683.542703096,6367,2,3.4903846153846154
210,2019-04-09 18:00:00.000,2019-04-09 19:00:00.000,2019-04-09 18:00:00.000,2019-04-09 18:59:59.727,5774.79,5791.02,5080.9,5230.1179999999995,2710.143183175,6127,2,3.490566037735849
211,2019-04-09 19:00:00.000,2019-04-09 20:00:00.000,2019-04-09 19:00:00.000,2019-04-09 19:59:59.270,5256.4,5788.32,5073.0,5211.6,2827.412215018,6156,2,3.4903846153846154
212,2019-04-09 20:00:00.000,2019-04-09 21:00:00.000,2019-04-09 20:00:00.000,2019-04-09 20:59:58.078,5215.8,5813.92,5073.0,5218.0,3784.670254703,7844,2,3.5
213,2019-04-09 21:00:00.000,2019-04-09 22:00:00.000,2019-04-09 21:00:00.185,2019-04-09 21:59:59.953,5218.19,5801.7,5110.0,5220.82,2465.523923204,6010,2,3.5
214,2019-04-09 22:00:00.000,2019-04-09 23:00:00.000,2019-04-09 22:00:00.182,2019-04-09 22:59:58.975,5215.84,5785.3,5077.0,5194.4,4587.683657416,10347,2,3.5098039215686274
215,2019-04-09 23:00:00.000,2019-04-10 00:00:00.000,2019-04-09 23:00:00.000,2019-04-09 23:59:59.955,5193.73,5782.91,5099.18908,5187.21,3106.707703343,6801,2,3.494949494949495
216,2019-04-10 00:00:00.000,2019-04-10 01:00:00.000,2019-04-10 00:00:00.000,2019-04-10 00:59:59.346,5217.1,5785.35,5077.0,5200.6,3736.411362064,7133,2,3.504950495049505
217,2019-04-10 01:00:00.000,2019-04-10 02:00:00.000,2019-04-10 01:00:00.000,2019-04-10 01:59:58.000,5195.65727746,5815.51,5055.73866,5255.0,4329.188946202999,8162,2,3.51
218,2019-04-10 02:00:00.000,2019-04-10 03:00:00.000,2019-04-10 02:00:00.406,2019-04-10 02:59:59.000,5209.03,5808.9,5094.63833,5233.52,3464.590796217,6463,2,3.52
219,2019-04-10 03:00:00.000,2019-04-10 04:00:00.000,2019-04-10 03:00:00.000,2019-04-10 03:59:59.974,5233.52,5801.62,4979.0,5204.86,2523.617118353,5160,2,3.51
220,2019-04-10 04:00:00.000,2019-04-10 05:00:00.000,2019-04-10 04:00:00.415,2019-04-10 04:59:58.300,5223.45,5807.34,5064.0,5232.63,2868.0474649479997,5409,2,3.520408163265306
221,2019-04-10 05:00:00.000,2019-04-10 06:00:00.000,2019-04-10 05:00:00.000,2019-04-10 05:59:59.000,5234.57629734,5830.11,5073.0,5257.99999999,3690.8207019290003,6102,2,3.520408163265306
222,2019-04-10 06:00:00.000,2019-04-10 07:00:00.000,2019-04-10 06:00:00.000,2019-04-10 06:59:59.000,5287.0,5844.9,5073.0,5350.0,3795.234261727,6030,2,3.505050505050505
223,2019-04-10 07:00:00.000,2019-04-10 08:00:00.000,2019-04-10 07:00:00.000,2019-04-10 07:59:58.000,5835.58,5835.58,5077.0,5244.83,2957.281879312,5489,2,3.515463917525773
224,2019-04-10 08:00:00.000,2019-04-10 09:00:00.000,2019-04-10 08:00:00.000,2019-04-10 08:59:58.000,5247.67,5825.16,5120.0,5250.63,2420.010602023,4524,2,3.4731182795698925
225,2019-04-10 09:00:00.000,2019-04-10 10:00:00.000,2019-04-10 09:00:00.000,2019-04-10 09:59:59.764,5250.63,5828.31,4376.0,5250.0,2658.0899072429997,4163,3,3.510869565217391
226,2019-04-10 10:00:00.000,2019-04-10 11:00:00.000,2019-04-10 10:00:00.000,2019-04-10 10:59:58.000,5249.64,5818.78,4979.0,5242.78874611,2785.310081756,4573,3,3.5
227,2019-04-10 11:00:00.000,2019-04-10 12:00:00.000,2019-04-10 11:00:00.000,2019-04-10 11:59:59.683,5331.6,5819.62,5090.0,5240.63,2869.457523727,5408,3,3.5164835164835164
228,2019-04-10 12:00:00.000,2019-04-10 13:00:00.000,2019-04-10 12:00:00.000,2019-04-10 12:59:57.000,5240.0,5856.05,5081.00000001,5279.14336129,4560.707910749,8727,3,3.5
229,2019-04-10 13:00:00.000,2019-04-10 14:00:00.000,2019-04-10 13:00:00.000,2019-04-10 13:59:58.000,5309.96178634,5847.86,5090.0,5299.7,3879.8362618590004,8971,3,3.5647058823529414
230,2019-04-10 14:00:00.000,2019-04-10 15:00:00.000,2019-04-10 14:00:00.000,2019-04-10 14:59:59.687,5272.61,5842.6,5147.0,5273.0,3698.576229757,7135,3,3.6179775280898876
231,2019-04-10 15:00:00.000,2019-04-10 16:00:00.000,2019-04-10 15:00:00.000,2019-04-10 15:59:59.173,5271.21,5844.2,5000.0,5280.73,3996.672923207,7772,3,3.6222222222222222
232,2019-04-10 16:00:00.000,2019-04-10 17:00:00.000,2019-04-10 16:00:00.000,2019-04-10 16:59:58.000,5296.1,5858.55,5116.0,5425.0,3966.274580838,8243,3,3.6021505376344085
233,2019-04-10 17:00:00.000,2019-04-10 18:00:00.000,2019-04-10 17:00:00.752,2019-04-10 17:59:59.000,5270.94,5882.47,5140.0,5324.80858363,4561.3324894709995,8864,3,3.590909090909091
234,2019-04-10 18:00:00.000,2019-04-10 19:00:00.000,2019-04-10 18:00:00.000,2019-04-10 18:59:59.000,5324.9,6020.98,5140.0,5431.0,15740.595009983,29940,3,3.5903614457831323
235,2019-04-10 19:00:00.000,2019-04-10 20:00:00.000,2019-04-10 19:00:00.000,2019-04-10 19:59:59.242,5432.2,6454.7262,5142.0,5402.6,6027.561928885,11758,3,3.606741573033708
236,2019-04-10 20:00:00.000,2019-04-10 21:00:00.000,2019-04-10 20:00:00.000,2019-04-10 20:59:59.126,5425.48192935,5988.36,5165.60901833,5303.74,14548.928554283,32912,3,3.6
237,2019-04-10 21:00:00.000,2019-04-10 22:00:00.000,2019-04-10 21:00:00.000,2019-04-10 21:59:58.659,5294.8,5888.58,5163.05699306,5296.55,4942.611181799,12312,3,3.6
238,2019-04-10 22:00:00.000,2019-04-10 23:00:00.000,2019-04-10 22:00:00.000,2019-04-10 22:59:59.000,5296.0,5861.89,5165.07322254,5239.74411996,3585.5554789459998,8208,3,3.619565217391304
239,2019-04-10 23:00:00.000,2019-04-11 00:00:00.000,2019-04-10 23:00:00.000,2019-04-10 23:59:59.718,5291.71332683,5889.76,5179.04393107,5321.0,4401.313094412,8873,3,3.63265306122449
240,2019-04-11 00:00:00.000,2019-04-11 01:00:00.000,2019-04-11 00:00:00.000,2019-04-11 00:59:59.000,5323.47,5910.15,5176.02404411,5309.11,5633.239444702,11919,3,3.6288659793814433
241,2019-04-11 01:00:00.000,2019-04-11 02:00:00.000,2019-04-11 01:00:00.000,2019-04-11 01:59:59.000,5875.68,5882.64,5176.3304102,5260.0,4128.575839955,7681,3,3.6161616161616164
242,2019-04-11 02:00:00.000,2019-04-11 03:00:00.000,2019-04-11 02:00:00.996,2019-04-11 02:59:59.288,5318.27,5876.38,5046.68702393,5293.84,3912.625883848,8604,3,3.6161616161616164
243,2019-04-11 03:00:00.000,2019-04-11 04:00:00.000,2019-04-11 03:00:03.000,2019-04-11 03:59:59.487,5318.7,6762.0968,4952.4,5190.7,13845.380195013,33615,3,3.6262626262626263
244,2019-04-11 04:00:00.000,2019-04-11 05:00:00.000,2019-04-11 04:00:00.000,2019-04-11 04:59:59.000,5160.0,5802.61,4965.42661225,5208.8,3962.6414668159996,13654,3,3.62
245,2019-04-11 05:00:00.000,2019-04-11 06:00:00.000,2019-04-11 05:00:00.000,2019-04-11 05:59:57.000,5208.8,5794.1,4984.74472465,5216.24,2969.27718765,7502,3,3.6176470588235294
